Country,AccentCity,Population,Latitude,Longitude
Norway,Sjøholt,1123,62.483333,6.8
Norway,Sjøvegan,716,68.873333,17.864444
Norway,Skage,635,64.466667,11.75
Norway,Skånevik,615,59.733333,5.983333
Norway,Skarnes,2129,60.25,11.683333
Norway,Skibotn,500,69.4,20.266667
Norway,Skjærhollen,631,59.033333,11.033333
Norway,Skjeberg,1876,59.233333,11.2
Norway,Skjervøy,2376,70.033333,20.983333
Norway,Skjold,612,59.516667,5.583333
Norway,Skjold,222,69.033333,19.283333
Norway,Skodje,1599,62.516667,6.716667
Norway,Skogn,1916,63.633333,11.216667
Norway,Skoppum,1567,59.383333,10.416667
Norway,Skotterud,1357,59.983333,12.116667
Norway,Skreia,1304,60.65,10.933333
Norway,Slevik,983,59.2,10.833333
Norway,Småland,349,63.6,10.716667
Norway,Smestad,582,59.933333,10.433333
Norway,Snåsa,748,64.25,12.366667
Norway,Søgne,7728,58.083333,7.816667
Norway,Sokna,543,60.233333,9.9
Norway,Soknedal,282,62.95,10.183333
Norway,Solsvik,531,60.436667,4.968611
Norway,Sommarøy,276,69.633056,18.008611
Norway,Sørkjosen,865,69.8,20.933333
Norway,Sørland,589,67.666667,12.7
Norway,Sortland,4609,68.701944,15.423889
Norway,Sørumsand,3698,59.966667,11.25
Norway,Sørvær,198,70.633333,21.983333
Norway,Sørvågen,477,67.883333,13.033333
Norway,Søvik,728,60.216111,5.387222
Norway,Sövik,599,62.55,6.3
Norway,Sparbu,619,63.916667,11.433333
Norway,Sponvika,421,59.1,11.233333
Norway,Spydeberg,3161,59.6,11.083333
Norway,Stamsund,1010,68.125833,13.805278
Norway,Stange,2494,60.716667,11.183333
Norway,Stanghelle,772,60.55,5.733333
Norway,Stavanger,173535,58.966667,5.75
Norway,Stavern,5577,58.966667,10.083333
Norway,Steinkjer,11198,64.016667,11.5
Norway,Steinshamn,473,62.783333,6.483333
Norway,Stjørdalshalsen,9848,63.466667,10.933333
Norway,Stokke,2625,59.216667,10.283333
Norway,Stokmarknes,3135,68.561944,14.908611
Norway,Storås,323,63.1,9.6
Norway,Storebö,1090,60.1,5.233333
Norway,Storforshei,687,66.4,14.516667
Norway,Storslett,1444,69.583333,20.583333
Norway,Storsteinnes,914,69.233333,19.233333
Norway,Strai,1389,58.2,7.9
Norway,Stranda,2537,62.316667,6.9
Norway,Strand,562,68.7,15.45
Norway,Straumen,815,67.35,15.6
Norway,Straumen,1173,63.866667,11.3
Norway,Straume,282,68.683333,14.466667
Norway,Strømsnes,497,67.973056,15.927222
Norway,Stryn,2119,61.916667,6.783333
Norway,Sulitjelma,488,67.15,16.05
Norway,Sundvollen,734,60.066667,10.333333
Norway,Sunndalsøra,4223,62.666667,8.55
Norway,Svarstad,575,61.7,11.216667
Norway,Sveio,957,59.544722,5.349167
Norway,Svelgen,1204,61.766667,5.3
Norway,Svelvik,3972,59.610833,10.405833
Norway,Svene,317,59.8,9.583333
Norway,Svenevik,203,58.05,7.2
Norway,Sviland,340,58.833333,5.833333
Norway,Svolvær,4188,68.233333,14.566667
Norway,Sylling,537,59.9,10.283333
Norway,Sylte,318,62.833333,7.216667
Norway,Tælavåg,493,60.259167,4.985833
Norway,Tananger,5823,58.933333,5.6
Norway,Tanem,970,63.316667,10.45
Norway,Tangen,475,60.616667,11.266667
Norway,Tau,2507,59.066667,5.9
Norway,Tennevoll,254,68.75,17.8
Norway,Terråk,611,65.083333,12.416667
Norway,Tjøme,2376,59.116667,10.4
Norway,Tjørvåg,361,62.283333,5.716667
Norway,Tjøtta,232,65.833333,12.4
Norway,Tofte,3191,59.548333,10.566111
Norway,Tolga,651,62.416667,11
Norway,Tomra,1152,62.583333,6.933333
Norway,Tomter,1305,59.65,11
Norway,Tonstad,756,58.666667,6.716667
Norway,Tornes,431,62.85,7.033333
Norway,Torpo,389,60.666667,8.716667
Norway,Torsken,196,69.333333,17.1
Norway,Tovik,208,68.673611,16.89
Norway,Tranby,5501,59.816667,10.25
Norway,Tretten,872,61.316667,10.316667
Norway,Trofors,797,65.566667,13.416667
Norway,Trolla,461,63.45,10.316667
Norway,Tromsø,52747,69.666667,18.966667
Norway,Trondheim,146930,63.416667,10.416667
Norway,Trones,415,64.733333,12.833333
Norway,Tvedestrand,1975,58.624444,8.928611
Norway,Tveitsund,347,59.016667,8.533333
Norway,Tveit,1392,58.233333,8.133333
Norway,Tynset,2368,62.283333,10.783333
Norway,Tyristrand,794,60.1,10.1
Norway,Tyssedal,715,60.116667,6.566667
Norway,Ulefoss,2746,59.283333,9.266667
Norway,Ulsteinvik,5150,62.333333,5.883333
Norway,Ulvik,693,60.566667,6.9
Norway,Undheim,454,58.683333,5.783333
Norway,Uskedal,698,59.93,5.859444
Norway,Utgård,315,59.083333,10.866667
Norway,Uthaug,415,63.716667,9.6
Norway,Vadsø,5190,70.073056,29.769722
Norway,Vågåmo,1483,61.883333,9.1
Norway,Våge,515,59.85,5.7
Norway,Vågsvåg,223,61.937778,5.049722
Norway,Vaksdal,870,60.483333,5.733333
Norway,Våler,1167,60.666667,11.833333
Norway,Valvatna,607,59.766667,5.416667
Norway,Vanse,1941,58.116667,6.7
Norway,Vardø,2023,70.366667,31.1
Norway,Varhaug,2419,58.616667,5.65
Norway,Vassenden,246,61.5,6.116667
Norway,Vatne,1585,62.566667,6.65
Norway,Veggli,307,60.05,9.15
Norway,Velde,441,64.116667,11.4
Norway,Verdalsøra,7225,63.8,11.483333
Norway,Vestbygda,1111,58.1,6.583333
Norway,Vestby,5443,59.6,10.75
Norway,Vestnes,2102,62.633333,7.083333
Norway,Vigeland,1255,58.083333,7.3
Norway,Vigrestad,1768,58.566667,5.7
Norway,Vikedal,407,59.5,5.916667
Norway,Vikersund,2496,59.983333,10.033333
Norway,Vikeså,713,58.633333,6.1
Norway,Vikevåg,531,59.098056,5.698056
Norway,Viksøyri,1101,61.166667,6.583333
Norway,Vik,381,65.3,12.15
Norway,Vinstra,2467,61.6,9.75
Norway,Visnes,609,59.355556,5.224167
Norway,Volda,5438,62.15,6.1
Norway,Voll,461,62.466667,6.85
Norway,Vormsund,485,60.15,11.433333
Norway,Vossevangen,5551,60.633333,6.433333
Norway,Yli,316,59.566667,9.183333
Norway,Ytre Arna,2526,60.466667,5.433333
Nepal,Baglung,23297,28.2666667,83.6
Nepal,Banepa,17154,27.6333333,85.5166667
Nepal,Bhadrapur,19524,26.5333333,88.0833333
Nepal,Bhaktapur,76890,27.6666667,85.4166667
Nepal,Bharatpur,107162,27.6833333,84.4333333
Nepal,Biratnagar,182331,26.4833333,87.2833333
Nepal,Birganj,133244,27.0,84.8666667
Nepal,Butwal,91737,27.7,83.45
Nepal,Dhangadhi,92326,28.6833333,80.6
Nepal,Dhankuta,22085,26.9833333,87.3333333
Nepal,Dharan,108605,26.8166667,87.2833333
Nepal,Gaur,27327,26.7666667,85.2666667
Nepal,Gulariya,53110,28.2333333,81.3333333
Nepal,Hetauda,84800,27.4166667,85.0333333
Nepal,Ilam,17492,26.9,87.9333333
Nepal,Itahari,47987,26.6666667,87.2833333
Nepal,Janakpur,93796,26.7,85.9166667
Nepal,Jumla,9073,29.25,82.25
Nepal,Kalaiya,39367,27.0333333,85.0
Nepal,Kathmandu,790612,27.7166667,85.3166667
Nepal,Khandbari,22904,27.3666667,87.2166667
Nepal,Kirtipur,44635,27.6666667,85.2833333
Nepal,Lahan,31497,26.7166667,86.4833333
Nepal,Lalitpur,183316,27.6666667,85.3333333
Nepal,Mahendranagar,88386,28.9166667,80.3333333
Nepal,Malangwa,20285,26.8666667,85.5666667
Nepal,Nepalganj,61477,28.05,81.6166667
Nepal,Pokhara,186410,28.2333333,83.9833333
Nepal,Rajbiraj,33063,26.5333333,86.75
Nepal,Siddharthanagar,63372,27.5,83.45
Nepal,Siraha,24659,26.65,86.2
Nepal,Tansen,23190,27.8666667,83.4833333
Nepal,Tikapur,44762,28.5,81.1333333
Nepal,Tulsipur,39061,28.1333333,82.3
Nepal,Waling,21869,27.9833333,83.7666667
Niue,Alofi,624,-19.0166667,-169.9166667
Niue,Avatele,122,-19.1,-169.9166667
Niue,Hakupu,221,-19.1,-169.8333333
Niue,Lakepa,86,-18.9833333,-169.8
Niue,Liku,71,-19.0333333,-169.7833333
Niue,Makefu,85,-18.9833333,-169.9166667
Niue,Mutalau,129,-18.9333333,-169.8333333
Niue,Namukulu,14,-18.95,-169.9
Niue,Tuapa,126,-18.95,-169.9
New Zealand | Aotearoa,Ahipara,1093,-35.166667,173.166667
New Zealand | Aotearoa,Amberley,1105,-43.166667,172.733333
New Zealand | Aotearoa,Athenree,563,-37.466667,175.916667
New Zealand | Aotearoa,Auckland,417910,-36.866667,174.766667
New Zealand | Aotearoa,Awanui,388,-35.05,173.25
New Zealand | Aotearoa,Balclutha,4441,-46.233889,169.75
New Zealand | Aotearoa,Blackball,321,-42.366667,171.416667
New Zealand | Aotearoa,Bluff,1938,-46.6,168.333333
New Zealand | Aotearoa,Bombay,740,-37.166667,174.983333
New Zealand | Aotearoa,Brightwater,1677,-41.383333,173.116667
New Zealand | Aotearoa,Bulls,1781,-40.166667,175.383333
New Zealand | Aotearoa,Burnham,1239,-43.616667,172.316667
New Zealand | Aotearoa,Cheviot,425,-42.816667,173.266667
New Zealand | Aotearoa,Christchurch,363925,-43.533333,172.633333
New Zealand | Aotearoa,Clinton,343,-46.2,169.366667
New Zealand | Aotearoa,Clyde,890,-45.183333,169.316667
New Zealand | Aotearoa,Coromandel,1502,-36.766667,175.5
New Zealand | Aotearoa,Culverden,432,-42.766667,172.85
New Zealand | Aotearoa,Darfield,1593,-43.483333,172.116667
New Zealand | Aotearoa,Dargaville,4672,-35.933333,173.883333
New Zealand | Aotearoa,Dobson,738,-42.45,171.3
New Zealand | Aotearoa,Dunedin,114346,-45.866667,170.5
New Zealand | Aotearoa,Dunsandel,438,-43.666667,172.183333
New Zealand | Aotearoa,Edendale,583,-46.316667,168.783333
New Zealand | Aotearoa,Edgecumbe,1642,-37.983333,176.833333
New Zealand | Aotearoa,Egmont Village,479,-39.15,174.15
New Zealand | Aotearoa,Eltham,2235,-39.429167,174.3
New Zealand | Aotearoa,Fairlie,788,-44.1,170.833333
New Zealand | Aotearoa,Foxton,4780,-40.466667,175.3
New Zealand | Aotearoa,Franz Josef,315,-43.4,170.183333
New Zealand | Aotearoa,Frasertown,302,-38.968611,177.400556
New Zealand | Aotearoa,Gisborne,34274,-38.653333,178.004167
New Zealand | Aotearoa,Greymouth,9418,-42.466667,171.2
New Zealand | Aotearoa,Halcombe,446,-40.15,175.5
New Zealand | Aotearoa,Hamilton,152642,-37.783333,175.283333
New Zealand | Aotearoa,Hanmer Springs,784,-42.516667,172.816667
New Zealand | Aotearoa,Harihari,345,-43.15,170.55
New Zealand | Aotearoa,Hastings,61696,-39.65,176.833333
New Zealand | Aotearoa,Havelock,504,-41.283333,173.766667
New Zealand | Aotearoa,Hawera,11069,-39.591667,174.283333
New Zealand | Aotearoa,Himatangi,538,-40.4,175.316667
New Zealand | Aotearoa,Hokitika,3401,-42.716667,170.966667
New Zealand | Aotearoa,Hunterville,520,-39.933333,175.566667
New Zealand | Aotearoa,Invercargill,47287,-46.4,168.35
New Zealand | Aotearoa,Kaeo,508,-35.1,173.783333
New Zealand | Aotearoa,Kaitangata,851,-46.275,169.85
New Zealand | Aotearoa,Kaiwaka,565,-36.166667,174.45
New Zealand | Aotearoa,Kakanui,443,-45.183333,170.9
New Zealand | Aotearoa,Kaponga,357,-39.433333,174.15
New Zealand | Aotearoa,Karamea,500,-41.25,172.116667
New Zealand | Aotearoa,Karitane,427,-45.65,170.666667
New Zealand | Aotearoa,Katikati,3232,-37.55,175.916667
New Zealand | Aotearoa,Kawakawa,1399,-35.383333,174.066667
New Zealand | Aotearoa,Kawerau,6702,-38.1,176.7
New Zealand | Aotearoa,Kawhia,543,-38.066667,174.816667
New Zealand | Aotearoa,Kerepehi,537,-37.3,175.533333
New Zealand | Aotearoa,Kerikeri,5654,-35.216667,173.966667
New Zealand | Aotearoa,Kurow,422,-44.733333,170.466667
New Zealand | Aotearoa,Lake Tekapo,330,-44.016667,170.5
New Zealand | Aotearoa,Leeston,1272,-43.766667,172.3
New Zealand | Aotearoa,Leigh,499,-36.283333,174.816667
New Zealand | Aotearoa,Levin,19790,-40.633333,175.275
New Zealand | Aotearoa,Lincoln,2235,-43.65,172.483333
New Zealand | Aotearoa,Lower Hutt,101194,-41.216667,174.916667
New Zealand | Aotearoa,Lumsden,463,-45.733333,168.45
New Zealand | Aotearoa,Maketu,1083,-37.766667,176.45
New Zealand | Aotearoa,Mamaku,751,-38.1,176.083333
New Zealand | Aotearoa,Manaia,902,-39.55,174.133333
New Zealand | Aotearoa,Manapouri,248,-45.566667,167.6
New Zealand | Aotearoa,Manutuke,685,-38.683333,177.916667
New Zealand | Aotearoa,Mapua,1819,-41.25,173.1
New Zealand | Aotearoa,Masterton,20698,-40.959722,175.6575
New Zealand | Aotearoa,Matata,722,-37.883333,176.75
New Zealand | Aotearoa,Maungatapere,1007,-35.75,174.2
New Zealand | Aotearoa,Maungaturoto,790,-36.1,174.366667
New Zealand | Aotearoa,Meremere,379,-39.583333,174.383333
New Zealand | Aotearoa,Methven,1236,-43.633333,171.65
New Zealand | Aotearoa,Milton,2009,-46.120833,169.969444
New Zealand | Aotearoa,Moerewa,1662,-35.383333,174.033333
New Zealand | Aotearoa,Murchison,624,-41.8,172.333333
New Zealand | Aotearoa,Muriwai Beach,2183,-36.816667,174.45
New Zealand | Aotearoa,Murupara,1876,-38.466667,176.7
New Zealand | Aotearoa,Napier,56787,-39.483333,176.916667
New Zealand | Aotearoa,Nelson,60481,-41.283333,173.283333
New Zealand | Aotearoa,New Plymouth,49169,-39.066667,174.083333
New Zealand | Aotearoa,Ngatea,1151,-37.283333,175.5
New Zealand | Aotearoa,Ngunguru,1358,-35.616667,174.5
New Zealand | Aotearoa,North Shore,207865,-36.8,174.75
New Zealand | Aotearoa,Nuhaka,342,-39.05,177.75
New Zealand | Aotearoa,Ohaeawai,764,-35.35,173.883333
New Zealand | Aotearoa,Ohai,408,-45.916667,167.95
New Zealand | Aotearoa,Ohura,225,-38.833333,174.983333
New Zealand | Aotearoa,Okaihau,726,-35.316667,173.783333
New Zealand | Aotearoa,Okato,528,-39.2,173.883333
New Zealand | Aotearoa,Omarama,304,-44.483333,169.966667
New Zealand | Aotearoa,Opotiki,4044,-38.083333,177.283333
New Zealand | Aotearoa,Opunake,1495,-39.455556,173.858333
New Zealand | Aotearoa,Otaki,6086,-40.758333,175.15
New Zealand | Aotearoa,Otane,566,-39.883333,176.633333
New Zealand | Aotearoa,Otautau,745,-46.15,168
New Zealand | Aotearoa,Otematata,265,-44.616667,170.266667
New Zealand | Aotearoa,Otorohanga,2673,-38.183333,175.2
New Zealand | Aotearoa,Outram,657,-45.866667,170.233333
New Zealand | Aotearoa,Owaka,395,-46.45,169.666667
New Zealand | Aotearoa,Oxford,1776,-43.3,172.183333
New Zealand | Aotearoa,Paengaroa,901,-37.816667,176.416667
New Zealand | Aotearoa,Paeroa,3994,-37.366667,175.666667
New Zealand | Aotearoa,Paihia,1944,-35.283333,174.083333
New Zealand | Aotearoa,Palmerston North,75997,-40.35,175.616667
New Zealand | Aotearoa,Parakai,1390,-36.65,174.433333
New Zealand | Aotearoa,Pareora,503,-44.5,171.2
New Zealand | Aotearoa,Patea,1286,-39.758333,174.483333
New Zealand | Aotearoa,Patutahi,386,-38.616667,177.9
New Zealand | Aotearoa,Piopio,502,-38.466667,175.016667
New Zealand | Aotearoa,Pleasant Point,1187,-44.266667,171.133333
New Zealand | Aotearoa,Porirua,50914,-41.133333,174.85
New Zealand | Aotearoa,Raglan,2863,-37.8,174.883333
New Zealand | Aotearoa,Rahotu,302,-39.333333,173.8
New Zealand | Aotearoa,Rakaia,1043,-43.75,172.016667
New Zealand | Aotearoa,Ranfurly,793,-45.133333,170.1
New Zealand | Aotearoa,Ratana,437,-40.045833,175.175
New Zealand | Aotearoa,Rawene,486,-35.4,173.5
New Zealand | Aotearoa,Reefton,980,-42.116667,171.866667
New Zealand | Aotearoa,Reporoa,595,-38.433333,176.35
New Zealand | Aotearoa,Riversdale,371,-45.9,168.75
New Zealand | Aotearoa,Riverton,1651,-46.35,168.016667
New Zealand | Aotearoa,Riwaka,986,-41.083333,173
New Zealand | Aotearoa,Rolleston,3124,-43.583333,172.383333
New Zealand | Aotearoa,Rongotea,631,-40.3,175.416667
New Zealand | Aotearoa,Ruatoria,897,-37.883333,178.333333
New Zealand | Aotearoa,Ruawai,477,-36.133333,174.033333
New Zealand | Aotearoa,Russell,839,-35.266667,174.116667
New Zealand | Aotearoa,Sanson,508,-40.216667,175.416667
New Zealand | Aotearoa,Seddon,511,-41.666667,174.083333
New Zealand | Aotearoa,Sefton,546,-43.25,172.666667
New Zealand | Aotearoa,Southbridge,785,-43.816667,172.25
New Zealand | Aotearoa,Stirling,320,-46.25,169.783333
New Zealand | Aotearoa,Tairua,1588,-37.016667,175.85
New Zealand | Aotearoa,Takaka,1223,-40.85,172.8
New Zealand | Aotearoa,Takapau,597,-40.033333,176.35
New Zealand | Aotearoa,Taneatua,813,-38.066667,177.016667
New Zealand | Aotearoa,Tapawera,432,-41.4,172.816667
New Zealand | Aotearoa,Taupo,22469,-38.683333,176.083333
New Zealand | Aotearoa,Tauranga,110338,-37.686111,176.166667
New Zealand | Aotearoa,Te Anau,2074,-45.416667,167.716667
New Zealand | Aotearoa,Te Horo,698,-40.8,175.1
New Zealand | Aotearoa,Te Kaha,403,-37.733333,177.683333
New Zealand | Aotearoa,Te Karaka,592,-38.466667,177.866667
New Zealand | Aotearoa,Te Kauwhata,1174,-37.4,175.15
New Zealand | Aotearoa,Thames,7136,-37.133333,175.533333
New Zealand | Aotearoa,Timaru,28007,-44.4,171.25
New Zealand | Aotearoa,Tirau,778,-37.983333,175.75
New Zealand | Aotearoa,Tokomaru Bay,495,-38.133333,178.3
New Zealand | Aotearoa,Tokomaru,563,-40.466667,175.5
New Zealand | Aotearoa,Tokoroa,14277,-38.233333,175.866667
New Zealand | Aotearoa,Tolaga Bay,932,-38.366667,178.3
New Zealand | Aotearoa,Tuai,280,-38.816667,177.166667
New Zealand | Aotearoa,Tuatapere,696,-46.133333,167.683333
New Zealand | Aotearoa,Turangi,3401,-39,175.933333
New Zealand | Aotearoa,Urenui,421,-39,174.383333
New Zealand | Aotearoa,Waharoa,569,-37.766667,175.766667
New Zealand | Aotearoa,Waihi Beach,2014,-37.4,175.933333
New Zealand | Aotearoa,Waihi,4619,-37.383333,175.833333
New Zealand | Aotearoa,Waikuku,804,-43.3,172.683333
New Zealand | Aotearoa,Waimana,709,-38.15,177.083333
New Zealand | Aotearoa,Waiouru,1347,-39.483333,175.666667
New Zealand | Aotearoa,Waipawa,1899,-41.412222,175.515278
New Zealand | Aotearoa,Wairoa,4260,-39.033333,177.366667
New Zealand | Aotearoa,Waitakere,166237,-36.85,174.55
New Zealand | Aotearoa,Waitara,6319,-38.925,174.25
New Zealand | Aotearoa,Waitati,534,-45.75,170.566667
New Zealand | Aotearoa,Waitoa,386,-37.616667,175.633333
New Zealand | Aotearoa,Waiuku,7555,-37.25,174.75
New Zealand | Aotearoa,Wakefield,1663,-41.4,173.05
New Zealand | Aotearoa,Wallacetown,638,-46.333333,168.266667
New Zealand | Aotearoa,Wanaka,4428,-44.7,169.15
New Zealand | Aotearoa,Wanganui,40269,-39.933333,175.05
New Zealand | Aotearoa,Warkworth,3441,-36.4,174.666667
New Zealand | Aotearoa,Warrington,427,-45.716667,170.583333
New Zealand | Aotearoa,Waverley,919,-39.766667,174.633333
New Zealand | Aotearoa,Wellington,179240,-41.3,174.783333
New Zealand | Aotearoa,Wellsford,1986,-36.283333,174.516667
New Zealand | Aotearoa,Westport,3629,-41.75,171.566667
New Zealand | Aotearoa,Whakatane,18602,-37.983333,177
New Zealand | Aotearoa,Whangamata,4253,-37.2,175.866667
New Zealand | Aotearoa,Whangarei,49711,-35.72,174.33
New Zealand | Aotearoa,Whitianga,3367,-36.833333,175.7
New Zealand | Aotearoa,Winton,2193,-46.15,168.333333
New Zealand | Aotearoa,Woodend,3059,-43.316667,172.666667
New Zealand | Aotearoa,Woodlands,285,-46.366667,168.55
New Zealand | Aotearoa,Wyndham,586,-46.333333,168.85
Oman,Ibra,21389,22.6902778,58.5469444
Oman,Muscat,67445,23.6133333,58.5933333
Oman,Nizwá,86619,22.9333333,57.5333333
Oman,Qurayyat,29615,23.2627778,58.9161111
Oman,Ruwi,85601,23.5905556,58.55
Oman,Salalah,178469,17.0175,54.0827778
Oman,Sur,77419,22.5666667,59.5288889
Panama,Achutupo,1753,9.2,-77.9833333
Panama,Agua Buena,1069,7.5333333,-80.1833333
Panama,Aguadulce,17238,8.25,-80.55
Panama,Ailigandí,1652,9.2333333,-78.0166667
Panama,Alanje,1361,8.4,-82.55
Panama,Almirante,8114,9.3,-82.4
Panama,Alto de la Estancia,1081,8.6,-80.1666667
Panama,Alto del Espino,3672,8.8333333,-79.85
Panama,Ancón,9170,8.9666667,-79.55
Panama,Antón,13852,8.4,-80.2666667
Panama,Arraiján,76829,8.95,-79.65
Panama,Aserrío de Gariché,1658,8.4833333,-82.8
Panama,Atalaya,2857,8.05,-80.9333333
Panama,Bágala,910,8.4666667,-82.5333333
Panama,Balboa,807,8.95,-79.5666667
Panama,Barranco,1398,9.5166667,-82.7
Panama,Bejuco,3420,8.6,-79.8833333
Panama,Bella Vista,1104,7.75,-80.2333333
Panama,Bisira,914,8.9,-81.8666667
Panama,Boca de Parita,1047,8.0166667,-80.45
Panama,Bocas del Toro,3501,9.3333333,-82.25
Panama,Boquerón,1345,8.5,-82.5666667
Panama,Boquete,6123,8.7833333,-82.4333333
Panama,Buena Vista,3060,9.2747222,-79.6952778
Panama,Bugaba,2582,8.4833333,-82.6166667
Panama,Burica,1360,8.0333333,-82.8666667
Panama,Cabra,1415,9.1166667,-79.3166667
Panama,Caimitillo,1101,9.15,-79.5333333
Panama,Caimito,906,8.55,-82.4333333
Panama,Caimito,911,8.6166667,-80.2333333
Panama,Calobre,937,8.3166667,-80.85
Panama,Calzada Larga,1427,9.1666667,-79.5666667
Panama,Cañaveral,874,8.5166667,-80.4333333
Panama,Cañazas,2964,8.3166667,-81.2166667
Panama,Cañita,1258,9.2097222,-78.8811111
Panama,Canoa,3061,8.4333333,-81.7833333
Panama,Capellanía,2252,8.3,-80.55
Panama,Capira,3376,8.75,-79.8833333
Panama,Cativá,29609,9.3605556,-79.8436111
Panama,Celmira,950,8.5333333,-82.8
Panama,Cermeño,928,8.7333333,-79.85
Panama,Cerro Azul,1287,9.1666667,-79.4166667
Panama,Cerro Cama,1274,9.03,-79.905
Panama,Cerro Punta,2957,8.85,-82.5666667
Panama,Chame,2313,8.5833333,-79.8833333
Panama,Changuinola,22902,9.4333333,-82.5166667
Panama,Chepo,15338,9.1666667,-79.1
Panama,Chichica,787,8.35,-81.6666667
Panama,Chigoré,2212,8.5333333,-80.35
Panama,Chiguirí Arriba,987,8.6666667,-80.1833333
Panama,Chilibre,33536,9.15,-79.6166667
Panama,Chimán,786,8.7169444,-78.6338889
Panama,Chiriquí,2431,8.4,-82.3166667
Panama,Chiriquí Grande,1429,8.95,-82.1166667
Panama,Chitré,43967,7.9666667,-80.4333333
Panama,Churuquita Chiquita,1142,8.5666667,-80.2833333
Panama,Churuquita Grande,1685,8.6,-80.2666667
Panama,Coclé,1226,8.45,-80.4333333
Panama,Coetupo,930,8.9,-77.7
Panama,Coloncito,918,8.5666667,-79.9
Panama,Colón,76646,9.3591667,-79.9013889
Panama,David,82863,8.4333333,-82.4333333
Panama,Divalá,2493,8.4166667,-82.7166667
Panama,Dolega,1653,8.5666667,-82.4166667
Panama,El Caño,1247,8.4,-80.5166667
Panama,El Coco,1078,8.4,-80.35
Panama,El Coco,12125,8.8702778,-79.815
Panama,El Copé,1179,8.6166667,-80.6
Panama,El Cortezo,1103,8.35,-80.6
Panama,El Cristo,1096,8.25,-80.6166667
Panama,El Ejido,1120,7.9166667,-80.3833333
Panama,El Espino de Santa Rosa,1048,8.1,-80.8166667
Panama,El Espino,1717,8.8394444,-79.85
Panama,El Giral,1310,9.2491667,-79.6927778
Panama,El Porvenir,10,9.5652778,-78.9533333
Panama,El Progreso,4292,9.2666667,-79.1166667
Panama,El Real de Santa María,804,8.1333333,-77.7166667
